   -3.82146   -3.90282   -3.98113   -3.91464   -4.05852   -5.02045   -5.84791
   -6.36387   -6.63964   -6.75250   -6.76980   -6.75267   -6.74223   -3.49554
   -3.48050   -3.45440   -3.45862   -3.49523   -3.49853   -3.37762   -3.06678
   -2.58329   -2.26421   -2.26810   -2.26890   -2.25569   -2.04382   -1.55605
  -0.779769  -0.338927  -0.137269   -1.97199E-07   0.458876   0.854555   0.771229
   0.452560    1.86549    3.03884    3.84956    4.30960    4.25337    2.43298
    4.35409    5.30253    5.70655    5.92655    6.22786    6.60099    6.87798
    6.97544    6.87798    6.60099    6.22786    5.92655    5.70655    5.30253
    4.35409    2.43298    4.25337    4.30960    3.84956    3.03884    1.86549
   0.452560   0.771229   0.854555   0.458876   -1.97199E-07  -0.137269  -0.338927
  -0.779769   -1.55605   -2.04382   -2.25569   -2.26890   -2.26810   -2.26421
   -2.58329   -3.06678   -3.37762   -3.49853   -3.49523   -3.45862   -3.45440
   -3.48050   -3.49554   -1.09206   -1.05057  -0.943291  -0.866274  -0.959045
   -1.11850   -1.19483   -1.14730  -0.980781  -0.806100  -0.794962  -0.835342
  -0.868072  -0.805920  -0.606316  -0.258510   -9.47416E-02  0.   -7.55083E-08
   0.184510   0.334168   0.217681    7.36283E-02   0.744039    1.28903    1.64919
    1.82970    1.73361   0.393247    1.78128    2.13832    2.17538    2.05322
    2.24187    2.59126    2.80529    2.87440    2.80529    2.59126    2.24187
    2.05322    2.17538    2.13832    1.78128   0.393247    1.73361    1.82970
    1.64919    1.28903   0.744039    7.36283E-02   0.217681   0.334168   0.184510
   -7.55083E-08  0.   -9.47416E-02  -0.258510  -0.606316  -0.805920  -0.868072
  -0.835342  -0.794962  -0.806100  -0.980781   -1.14730   -1.19483   -1.11850
  -0.959045  -0.866274  -0.943291   -1.05057   -1.09206
    2.05269E-06   -2.04641   -4.07726   -6.07707   -8.03063   -9.92308   -11.7400
   -13.4676   -15.0926   -16.6029   -17.9867   -19.2337   -20.3343   -21.2801
   -22.0640   -22.6799   -23.1233   -23.3906   -23.4800   -23.3907   -23.1233
   -22.6799   -22.0640   -21.2801   -20.3343   -19.2337   -17.9867   -16.6029
   -15.0927   -13.4676   -11.7400   -9.92308   -8.03063   -6.07707   -4.07726
   -2.04642  0.    2.04642    4.07726    6.07707    8.03063    9.92308    11.7400
    13.4676    15.0927    16.6029    17.9867    19.2337    20.3343    21.2801
    22.0640    22.6799    23.1233    23.3907    23.4800    23.3906    23.1233
    22.6799    22.0640    21.2801    20.3343    19.2337    17.9867    16.6029
    15.0926    13.4676    11.7400    9.92308    8.03063    6.07707    4.07726
    2.04641   -2.05269E-06    2.82346E-06   -2.81310   -5.59615   -8.32030
   -10.9541   -13.4639   -15.8245   -18.0046   -19.9723   -21.7031   -23.1610
   -24.3260   -25.1658   -25.6773   -25.8181   -25.5862   -24.9778   -23.9666
   -22.5738   -20.7909   -18.6696   -16.2909   -13.8826   -11.8726   -10.7410
  -10.39629  -10.29462  -10.04497   -9.52828   -8.75947   -7.78526   -6.65196
   -5.41061   -4.10214   -2.75223   -1.38050  0.    1.38050    2.75223    4.10214
    5.41061    6.65196    7.78526    8.75947    9.52828   10.04497   10.29462
   10.39629    10.7410    11.8726    13.8826    16.2909    18.6696    20.7909
    22.5738    23.9666    24.9778    25.5862    25.8181    25.6773    25.1658
    24.3260    23.1610    21.7031    19.9723    18.0046    15.8245    13.4639
    10.9541    8.32030    5.59615    2.81310   -2.82346E-06    2.84629E-06
   -2.83845   -5.66215   -8.45715   -11.1994   -13.8635   -16.4266   -18.8438
   -21.0733   -23.0705   -24.7823   -26.1454   -27.1042   -27.5973   -27.5404
   -26.8443   -25.4003   -23.0157   -19.3909   -14.5001   -12.7341   -15.7527
   -17.7217   -18.3060   -17.8591   -16.6182   -14.6883   -12.1167   -8.86864
   -4.98774   -4.17066   -5.68526   -5.77653   -4.93206   -3.54162   -1.84281
  0.    1.84281    3.54162    4.93206    5.77653    5.68526    4.17066    4.98774
    8.86864    12.1167    14.6883    16.6182    17.8591    18.3060    17.7217
    15.7527    12.7341    14.5001    19.3909    23.0157    25.4003    26.8443
    27.5404    27.5973    27.1042    26.1454    24.7823    23.0705    21.0733
    18.8438    16.4266    13.8635    11.1994    8.45715    5.66215    2.83845
   -2.84629E-06    2.21159E-06   -2.21577   -4.47507   -6.81250   -9.24364
   -11.7648   -14.3440   -16.9312   -19.4523   -21.8291   -23.9667   -25.7628
   -27.1115   -27.8736   -27.9110   -27.0107   -24.8086   -20.5248   -13.6292
   -17.6669   -21.9359   -23.5866   -23.5904   -22.2796   -19.6247   -15.0336
   -5.40158   -12.4445   -15.3172   -15.6791   -14.8270   -13.2181   -11.0904
   -8.60250   -5.86388   -2.97008  0.    2.97008    5.86388    8.60250    11.0904
    13.2181    14.8270    15.6791    15.3172    12.4445    5.40158    15.0336
    19.6247    22.2796    23.5904    23.5866    21.9359    17.6669    13.6292
    20.5248    24.8086    27.0107    27.9110    27.8736    27.1115    25.7628
    23.9667    21.8291    19.4523    16.9312    14.3440    11.7648    9.24364
    6.81250    4.47507    2.21577   -2.21159E-06    1.58879E-06   -1.57329
   -3.06281   -4.35103   -5.24836   -5.58367   -6.38991   -9.55621   -13.3972
